MATR_ALUNO,ANO,MEDIA_FINAL,SITUACAO,COD_ATIV_CURRIC,FREQUENCIA,SIGLA
7,2017,60,Aprovado,CI218,90,Aprovado
7,2017,8,R-nota,CI215,75,Reprovado
7,2017,64,Aprovado,CI062,75,Aprovado
7,2017,80,Aprovado,CI220,"83,3333333333333",Aprovado
7,2017,18,Reprovado por Frequencia,CI065,50,Repr. Freq
7,2017,31,Reprovado por Frequencia,CI059,"63,3333333333333",Repr. Freq
7,2017,11,Reprovado por Frequencia,CI163,"56,6666666666667",Repr. Freq
7,2017,27,R-nota,CI058,100,Reprovado
7,2017,45,R-nota,CI215,80,Reprovado
7,2018,100,Aprovado,CI204,"86,6666666666667",Aprovado
7,2018,70,Aprovado,CI065,100,Aprovado
7,2018,51,Aprovado,CI059,80,Aprovado
7,2018,91,Aprovado,SA214,90,Aprovado
7,2018,76,Aprovado,CI163,"76,6666666666667",Aprovado
7,2018,60,Reprovado por Frequencia,CI171,"53,3333333333333",Repr. Freq
7,2018,9999,Horas,AAC034,100,Horas
7,2018,68,Aprovado,CI221,80,Aprovado
7,2018,38,R-nota,CE003,100,Reprovado
7,2018,8,Reprovado por Frequencia,CI209,"73,3333333333333",Repr. Freq
7,2018,24,R-nota,CI215,100,Reprovado
7,2018,10,R-nota,CI320,"83,3333333333333",Reprovado
7,2019,53,Aprovado,CI205,"76,6666666666667",Aprovado
7,2019,60,Aprovado,CI211,100,Aprovado
7,2019,76,Aprovado,CI209,"83,3333333333333",Aprovado
7,2019,25,R-nota,CI058,"96,6666666666667",Reprovado
7,2019,55,Aprovado,CI302,100,Aprovado
7,2019,0,Reprovado por Frequencia,CI080,0,Repr. Freq
7,2019,0,R-nota,CI165,100,Reprovado
7,2019,10,R-nota,CE003,80,Reprovado
7,2019,0,Reprovado por Frequencia,CI164,"56,6666666666667",Repr. Freq
7,2019,84,Aprovado,CI061,"86,6666666666667",Aprovado
7,2019,21,R-nota,CI215,"76,6666666666667",Reprovado
7,2019,0,Reprovado por Frequencia,CI080,0,Repr. Freq
8,2013,35,R-nota,CI055,100,Reprovado
8,2013,5,R-nota,CM201,100,Reprovado
8,2013,30,R-nota,CI068,100,Reprovado
8,2013,13,R-nota,CM045,100,Reprovado
8,2013,0,R-nota,CM046,100,Reprovado
8,2013,60,Aprovado,CI055,90,Aprovado
8,2013,44,R-nota,CM201,"96,6666666666667",Reprovado
8,2013,50,Aprovado,CI068,100,Aprovado
8,2013,75,Aprovado,CM046,100,Aprovado
8,2014,50,Aprovado,CI056,100,Aprovado
8,2014,79,Aprovado,CM201,"96,6666666666667",Aprovado
8,2014,10,R-nota,CM045,"83,3333333333333",Reprovado
8,2014,55,Aprovado,CI067,"96,6666666666667",Aprovado
8,2014,0,R-nota,CI210,100,Reprovado
8,2014,25,R-nota,CI057,90,Reprovado
8,2014,65,Aprovado,CM202,"76,6666666666667",Aprovado
8,2014,54,Aprovado,CI166,"76,6666666666667",Aprovado
8,2014,27,R-nota,CI210,90,Reprovado
8,2015,63,Aprovado,CI057,"86,6666666666667",Aprovado
8,2015,23,R-nota,CI210,100,Reprovado
8,2015,26,R-nota,CI064,"96,6666666666667",Reprovado
8,2015,50,Aprovado,CI237,100,Aprovado
8,2015,52,Aprovado,CI210,90,Aprovado
8,2015,79,Aprovado,CI064,100,Aprovado
8,2016,0,Reprovado por Frequencia,CI065,50,Repr. Freq
8,2016,54,Aprovado,CE003,80,Aprovado
8,2016,17,R-nota,CM045,"76,6666666666667",Reprovado
8,2016,22,R-nota,CI212,"86,6666666666667",Reprovado
8,2016,74,Aprovado,CI212,100,Aprovado
8,2016,8,Reprovado por Frequencia,CI218,"73,3333333333333",Repr. Freq
8,2016,76,Aprovado,CI062,"76,6666666666667",Aprovado
8,2017,11,R-nota,CM045,"76,6666666666667",Reprovado
8,2017,56,Aprovado,CI058,"83,3333333333333",Aprovado
8,2017,7,Reprovado por Frequencia,CI215,40,Repr. Freq
8,2017,28,Reprov Conhecimento,CM045,100,Rep Conhec
8,2017,7,Reprovado por Frequencia,CI164,"56,6666666666667",Repr. Freq
8,2017,17,R-nota,CI215,100,Reprovado
8,2018,56,Aprovado,CM045,"76,6666666666667",Aprovado
8,2018,15,Reprovado por Frequencia,CI061,70,Repr. Freq
8,2018,50,Aprovado,CI215,"76,6666666666667",Aprovado
8,2018,34,Reprovado por Frequencia,CM005,"73,3333333333333",Repr. Freq
8,2018,24,R-nota,CI164,"93,3333333333333",Reprovado
8,2018,74,Aprovado,CI061,80,Aprovado
8,2018,74,Aprovado,CI220,"83,3333333333333",Aprovado
8,2019,64,Aprovado,CI205,"76,6666666666667",Aprovado
8,2019,15,R-nota,CM005,100,Reprovado
8,2019,10,Reprovado por Frequencia,CI065,45,Repr. Freq
8,2019,35,R-nota,CI162,"93,3333333333333",Reprovado
8,2019,10,Reprovado por Frequencia,CI164,"66,6666666666667",Repr. Freq
8,2019,37,Reprovado por Frequencia,CI316,"63,3333333333333",Repr. Freq
8,2019,42,Reprovado por Frequencia,CM005,"23,3333333333333",Repr. Freq
8,2019,0,R-nota,CI165,100,Reprovado
8,2019,58,Reprovado por Frequencia,CI350,70,Repr. Freq
8,2019,15,R-nota,CI164,"76,6666666666667",Reprovado
8,2019,0,Reprovado por Frequencia,CI059,0,Repr. Freq
8,2019,79,Aprovado,CI316,"93,3333333333333",Aprovado
8,2020,43,R-nota,CM005,100,Reprovado
8,2020,9999,Matrícula,CI1204,100,Matricula
8,2020,9999,Matrícula,CI1350,100,Matricula
8,2020,9999,Matrícula,CI1238,100,Matricula
8,2020,9999,Matrícula,CI1010,100,Matricula
9,2013,54,Dispensa de Disciplinas (com nota),CI055,100,Disp. c/nt
9,2013,75,Aprovado,CI056,90,Aprovado
9,2013,88,Aprovado,CM201,100,Aprovado
9,2013,91,Aprovado,CI068,90,Aprovado
9,2013,51,Dispensa de Disciplinas (com nota),CM045,100,Disp. c/nt
9,2013,8,R-nota,CM046,100,Reprovado
9,2013,62,Dispensa de Disciplinas (com nota),CI237,100,Disp. c/nt
9,2013,93,Aprovado,CI067,"96,6666666666667",Aprovado
9,2013,16,Reprovado por Frequencia,CI057,"63,3333333333333",Repr. Freq
9,2013,9999,Cancelado,CM202,100,Cancelado
9,2013,76,Aprovado,CM046,100,Aprovado
9,2013,75,Aprovado,CI166,"83,3333333333333",Aprovado
9,2013,28,R-nota,CI210,"96,6666666666667",Reprovado
9,2013,73,Aprovado,CI064,100,Aprovado
9,2014,66,Aprovado,CM005,100,Aprovado
9,2014,70,Aprovado,CI057,80,Aprovado
9,2014,70,Aprovado,CM202,100,Aprovado
9,2014,70,Aprovado,CI210,90,Aprovado
9,2014,9999,Cancelado,CF345,100,Cancelado
9,2014,7,R-nota,TE145,90,Reprovado
9,2014,76,Aprovado,CI059,100,Aprovado
9,2014,80,Aprovado,TE042,80,Aprovado
9,2014,50,Aprovado,CI212,100,Aprovado
9,2014,30,R-nota,CI058,"93,3333333333333",Reprovado
9,2015,12,R-nota,CI312,"96,6666666666667",Reprovado
9,2015,72,Aprovado,CI162,"76,6666666666667",Aprovado
9,2015,76,Aprovado,SA214,"96,6666666666667",Aprovado
9,2015,75,Aprovado,CI316,100,Aprovado
9,2015,0,R-nota,CI058,80,Reprovado
9,2015,36,R-nota,CI058,"93,3333333333333",Reprovado
9,2015,45,Reprovado por Frequencia,CI215,"66,6666666666667",Repr. Freq
9,2015,9999,Cancelado,CI062,100,Cancelado
9,2015,100,Aprovado,CI321,100,Aprovado
9,2016,0,Reprovado por Frequencia,CI209,0,Repr. Freq
9,2016,78,Aprovado,CI163,75,Aprovado
9,2016,72,Aprovado,CI215,90,Aprovado
9,2016,79,Aprovado,CI062,"83,3333333333333",Aprovado
9,2016,70,Aprovado,CI220,80,Aprovado
9,2016,0,R-nota,CI164,95,Reprovado
9,2016,0,Reprovado por Frequencia,CI058,0,Repr. Freq
9,2016,25,R-nota,CI086,85,Reprovado
9,2016,85,Aprovado,CI082,"98,3333333333333",Aprovado
9,2017,25,R-nota,CI165,80,Reprovado
9,2017,38,R-nota,CE003,"93,3333333333333",Reprovado
9,2017,8,R-nota,CI209,100,Reprovado
9,2017,9999,Cancelado,CI395,100,Cancelado
9,2017,0,R-nota,CI315,"76,6666666666667",Reprovado
9,2017,0,Reprovado por Frequencia,CI320,"66,6666666666667",Repr. Freq
9,2017,9999,Trancamento Total,TRT001,0,Tr. Total
9,2018,29,R-nota,CI221,85,Reprovado
9,2018,50,Aprovado,CI350,100,Aprovado
9,2018,0,R-nota,CI394,100,Reprovado
9,2018,58,Aprovado,CI058,"76,6666666666667",Aprovado
9,2018,17,R-nota,CI211,"76,6666666666667",Reprovado
9,2018,78,Aprovado,CI061,90,Aprovado
9,2018,77,Aprovado,CI086,100,Aprovado
9,2018,60,Aprovado,CI318,"76,6666666666667",Aprovado
9,2018,80,Aprovado,CI320,100,Aprovado
9,2018,49,Reprovado por Frequencia,CI083,"73,3333333333333",Repr. Freq
9,2019,46,R-nota,CI211,100,Reprovado
9,2019,42,R-nota,CI221,"86,6666666666667",Reprovado
9,2019,13,R-nota,CI209,"76,6666666666667",Reprovado
9,2019,17,R-nota,CI164,90,Reprovado
9,2019,43,R-nota,CI165,"88,3333333333333",Reprovado
9,2019,9,R-nota,CI209,100,Reprovado
9,2019,10,R-nota,CI164,80,Reprovado
9,2019,49,R-nota,CI083,100,Reprovado
9,2020,69,Aprovado,CI1211,100,Aprovado
9,2020,9999,Matrícula,CI1221,100,Matricula
9,2020,9999,Matrícula,CE009,100,Matricula
9,2020,9999,Matrícula,CI1083,100,Matricula
10,2014,9999,Equivalência de Disciplina,CM005,100,Equivale
10,2014,71,Aprovado,CI055,"86,6666666666667",Aprovado
10,2014,9999,Equivalência de Disciplina,CM201,100,Equivale
10,2014,9999,Equivalência de Disciplina,CM202,100,Equivale
10,2014,9999,Equivalência de Disciplina,CM043,100,Equivale
10,2014,73,Aprovado,CI068,"93,3333333333333",Aprovado
10,2014,9999,Equivalência de Disciplina,CE003,100,Equivale
10,2014,9999,Equivalência de Disciplina,CM045,100,Equivale
10,2014,9999,Equivalência de Disciplina,CM046,100,Equivale
10,2014,0,R-nota,CI166,"83,3333333333333",Reprovado
10,2014,82,Aprovado,CI056,"86,6666666666667",Aprovado
10,2014,100,Aprovado,CI067,100,Aprovado
10,2014,90,Aprovado,CI210,100,Aprovado
10,2015,96,Aprovado,CI057,80,Aprovado
10,2015,66,Aprovado,CI212,"96,6666666666667",Aprovado
10,2015,70,Aprovado,CI064,100,Aprovado
10,2015,83,Aprovado,CI237,100,Aprovado
10,2015,61,Aprovado,CI166,100,Aprovado
10,2015,60,Aprovado,CI058,"96,6666666666667",Aprovado
10,2015,85,Aprovado,CI087,"96,6666666666667",Aprovado
10,2016,59,Aprovado,CI065,"86,6666666666667",Aprovado
10,2016,88,Aprovado,CI162,"86,6666666666667",Aprovado
10,2016,86,Aprovado,CI059,"96,6666666666667",Aprovado
10,2016,71,Aprovado,CI061,"96,6666666666667",Aprovado
10,2016,74,Aprovado,CI215,"93,3333333333333",Aprovado
10,2016,74,Aprovado,CI062,"93,3333333333333",Aprovado
10,2016,77,Aprovado,CI165,100,Aprovado
10,2016,75,Aprovado,CI350,100,Aprovado
10,2016,73,Aprovado,CI164,"96,6666666666667",Aprovado
10,2016,87,Aprovado,CI163,100,Aprovado
10,2016,74,Aprovado,CI318,"93,3333333333333",Aprovado
10,2017,82,Aprovado,CI211,100,Aprovado
10,2017,30,R-nota,CI221,"93,3333333333333",Reprovado
10,2017,70,Aprovado,SA214,"93,3333333333333",Aprovado
10,2017,90,Aprovado,CI220,"86,6666666666667",Aprovado
10,2017,82,Aprovado,CI305,100,Aprovado
10,2017,0,Reprovado por Frequencia,CI070,0,Repr. Freq
10,2017,67,Aprov Conhecimento,CI221,100,Ap. Conhec
10,2017,52,Aprovado,CI209,"93,3333333333333",Aprovado
10,2017,67,Aprovado,CI218,90,Aprovado
10,2017,88,Aprovado,CI304,100,Aprovado
10,2017,95,Aprovado,CI082,"98,3333333333333",Aprovado
10,2018,49,R-nota,CI083,"86,6666666666667",Reprovado
10,2018,49,R-nota,CI083,75,Reprovado
10,2019,68,Aprovado,CI083,100,Aprovado
10,2019,0,Reprovado por Frequencia,CI316,0,Repr. Freq
11,2014,32,Reprovado por Frequencia,CI055,"73,3333333333333",Repr. Freq
11,2014,77,Aprovado,CM201,"96,6666666666667",Aprovado
11,2014,16,Reprovado por Frequencia,CI068,"73,3333333333333",Repr. Freq
11,2014,0,R-nota,CM045,"83,3333333333333",Reprovado
11,2014,24,R-nota,CM046,"76,6666666666667",Reprovado
11,2014,0,Reprovado por Frequencia,CI055,"3,33333333333333",Repr. Freq
11,2014,0,Reprovado por Frequencia,CM202,"16,6666666666667",Repr. Freq
11,2014,0,Reprovado por Frequencia,CI068,0,Repr. Freq
11,2015,70,Aprovado,CI055,"93,3333333333333",Aprovado
11,2015,98,Aprovado,CI068,"86,6666666666667",Aprovado
11,2015,100,Aprovado,CM046,"76,6666666666667",Aprovado
11,2015,8,Reprovado por Frequencia,CI056,"13,3333333333333",Repr. Freq
11,2015,88,Aprovado,CM202,80,Aprovado
11,2015,5,R-nota,CI237,100,Reprovado
11,2015,1,Reprovado por Frequencia,CI067,"33,3333333333333",Repr. Freq
11,2015,2,Reprovado por Frequencia,CI210,"73,3333333333333",Repr. Freq
11,2016,55,Aprovado,CI056,"76,6666666666667",Aprovado
11,2016,75,Aprovado,CM045,"86,6666666666667",Aprovado
11,2016,62,Aprovado,CI210,90,Aprovado
11,2016,69,Aprovado,CI064,100,Aprovado
11,2016,20,R-nota,CM005,80,Reprovado
11,2016,90,Aprovado,CI057,80,Aprovado
11,2016,85,Aprovado,CI166,"86,6666666666667",Aprovado
11,2016,90,Aprovado,CI067,100,Aprovado
11,2016,55,Aprovado,CI212,"96,6666666666667",Aprovado
11,2017,24,Reprovado por Frequencia,CI065,"68,3333333333333",Repr. Freq
11,2017,80,Aprovado,CI237,75,Aprovado
11,2017,86,Aprovado,CI163,"76,6666666666667",Aprovado
11,2017,51,Reprovado por Frequencia,CI215,"33,3333333333333",Repr. Freq
11,2017,74,Aprovado,CI062,"83,3333333333333",Aprovado
11,2017,10,Reprovado por Frequencia,CI320,"66,6666666666667",Repr. Freq
11,2017,9999,Trancamento Total,CM005,100,Tr. Total
11,2017,9999,Trancamento Total,CE003,100,Tr. Total
11,2017,9999,Trancamento Total,CI164,100,Tr. Total
11,2017,9999,Trancamento Total,CI215,100,Tr. Total
11,2017,9999,Trancamento Total,TRT001,0,Tr. Total
11,2018,0,Reprovado por Frequencia,CM005,0,Repr. Freq
11,2018,0,Reprovado por Frequencia,CI058,"63,3333333333333",Repr. Freq
11,2018,0,Reprovado por Frequencia,CI215,20,Repr. Freq
11,2018,0,Reprovado por Frequencia,CM005,"13,3333333333333",Repr. Freq
11,2018,0,Reprovado por Frequencia,CE003,20,Repr. Freq
11,2018,12,Reprovado por Frequencia,CI058,"63,3333333333333",Repr. Freq
11,2019,11,Reprovado por Frequencia,CI065,"18,3333333333333",Repr. Freq
11,2019,0,Reprovado por Frequencia,CI058,0,Repr. Freq
11,2019,0,Reprovado por Frequencia,CI215,0,Repr. Freq
11,2019,0,Reprovado por Frequencia,CI162,0,Repr. Freq
11,2019,0,Reprovado por Frequencia,CE003,"13,3333333333333",Repr. Freq
11,2019,0,Reprovado por Frequencia,CI215,50,Repr. Freq
12,2014,81,Dispensa de Disciplinas (com nota),CI055,100,Disp. c/nt
12,2014,81,Dispensa de Disciplinas (com nota),CI056,100,Disp. c/nt
12,2014,95,Aprovado,CI057,"96,6666666666667",Aprovado
12,2014,70,Dispensa de Disciplinas (com nota),CM201,"98,3333333333333",Disp. c/nt
12,2014,89,Dispensa de Disciplinas (com nota),CI068,100,Disp. c/nt
12,2014,90,Dispensa de Disciplinas (com nota),CM045,"98,3333333333333",Disp. c/nt
12,2014,85,Aprovado,CM046,90,Aprovado
12,2014,70,Aprovado,CI166,"86,6666666666667",Aprovado
12,2014,90,Dispensa de Disciplinas (com nota),CI067,100,Disp. c/nt
12,2014,79,Aprovado,CI210,80,Aprovado
12,2014,54,Aprovado,CI064,80,Aprovado
12,2014,83,Aprovado,CM005,"96,6666666666667",Aprovado
12,2014,70,Aprovado,CM202,"76,6666666666667",Aprovado
12,2014,93,Aprovado,CI237,"91,6666666666667",Aprovado
12,2014,78,Aprovado,CI212,100,Aprovado
12,2015,78,Aprovado,CI164,90,Aprovado
12,2015,95,Aprovado,CI059,"83,3333333333333",Aprovado
12,2015,84,Aprovado,SA214,"96,6666666666667",Aprovado
12,2015,18,R-nota,CI058,"96,6666666666667",Reprovado
12,2015,62,Aprovado,CI218,"96,6666666666667",Aprovado
12,2015,100,Aprovado,PC001,0,Aprovado
12,2016,100,Aprovado,PC002,0,Aprovado
12,2016,9999,Equivalência de Disciplina,CI173,100,Equivale
12,2016,67,Aprovado,CI211,100,Aprovado
12,2016,76,Aprovado,CI162,"76,6666666666667",Aprovado
12,2016,9999,Cancelado,CE003,100,Cancelado
12,2016,71,Aprovado,CI058,100,Aprovado
12,2016,50,Aprovado,CI215,100,Aprovado
12,2016,100,Aprovado,CI062,"86,6666666666667",Aprovado
12,2016,100,Aprovado,CI220,100,Aprovado
12,2017,81,Aprovado,CI065,"91,6666666666667",Aprovado
12,2017,86,Aprovado,CI165,"86,6666666666667",Aprovado
12,2017,72,Aprovado,CI209,100,Aprovado
12,2017,46,Reprovado por Frequencia,CI061,"73,3333333333333",Repr. Freq
12,2017,0,Reprovado por Frequencia,CI355,"23,3333333333333",Repr. Freq
12,2017,21,R-nota,CI337,100,Reprovado
12,2017,58,Aprovado,CE003,80,Aprovado
12,2017,0,R-nota,CI311,100,Reprovado
12,2017,64,Aprovado,CI163,"86,6666666666667",Aprovado
12,2017,32,R-nota,CI355,100,Reprovado
12,2017,88,Aprovado,CI304,100,Aprovado
12,2017,100,Aprovado,CI250,100,Aprovado
12,2018,0,Reprovado por Frequencia,CI169,"56,6666666666667",Repr. Freq
12,2018,70,Aprovado,CI061,"83,3333333333333",Aprovado
12,2018,25,R-nota,CI364,"96,6666666666667",Reprovado
12,2018,50,Aprovado,CI320,100,Aprovado
12,2018,68,Aprovado,CI089,100,Aprovado
12,2018,0,Reprovado por Frequencia,CI339,"36,6666666666667",Repr. Freq
12,2018,0,Reprovado por Frequencia,CI221,50,Repr. Freq
12,2018,0,Reprovado por Frequencia,CI306,20,Repr. Freq
12,2018,40,R-nota,CI251,75,Reprovado
12,2019,10,Reprovado por Frequencia,CI221,50,Repr. Freq
12,2019,37,Reprovado por Frequencia,CI301,"16,6666666666667",Repr. Freq
12,2019,0,R-nota,CI302,100,Reprovado
12,2019,0,Reprovado por Frequencia,CI088,0,Repr. Freq
12,2019,0,Reprovado por Frequencia,CI251,"58,3333333333333",Repr. Freq
12,2019,9999,Trancamento Total,CI339,100,Tr. Total
12,2019,9999,Trancamento Total,CI221,100,Tr. Total
12,2019,9999,Trancamento Total,CI338,100,Tr. Total
12,2019,9999,Trancamento Total,CI251,100,Tr. Total
12,2019,9999,Trancamento Total,TRT001,0,Tr. Total
12,2020,9999,Trancamento Total,TRT001,0,Tr. Total
13,2014,65,Aprovado,CI055,"96,6666666666667",Aprovado
13,2014,71,Aprovado,CM201,"96,6666666666667",Aprovado
13,2014,73,Aprovado,CI068,100,Aprovado
13,2014,56,Aprovado,CM045,100,Aprovado
13,2014,70,Aprovado,CM046,100,Aprovado
13,2014,50,Aprovado,CM005,"96,6666666666667",Aprovado
13,2014,84,Aprovado,CI056,100,Aprovado
13,2014,70,Aprovado,CM202,"76,6666666666667",Aprovado
13,2014,79,Aprovado,CI067,100,Aprovado
13,2014,52,Aprovado,CI210,100,Aprovado
13,2015,83,Aprovado,CI057,100,Aprovado
13,2015,44,R-nota,CI237,"96,6666666666667",Reprovado
13,2015,73,Aprovado,CI166,100,Aprovado
13,2015,31,R-nota,CI212,100,Reprovado
13,2015,50,Aprovado,CI064,100,Aprovado
13,2015,64,Aprovado,CE003,100,Aprovado
13,2015,73,Aprovado,CI237,100,Aprovado
13,2015,70,Aprovado,CI212,100,Aprovado
13,2015,75,Aprovado,CI062,"86,6666666666667",Aprovado
13,2016,54,Aprovado,CI065,"86,6666666666667",Aprovado
13,2016,84,Aprovado,CI162,"96,6666666666667",Aprovado
13,2016,36,R-nota,CI059,"93,3333333333333",Reprovado
13,2016,56,Aprovado,CI215,"96,6666666666667",Aprovado
13,2016,46,R-nota,CI165,"93,3333333333333",Reprovado
13,2016,74,Aprovado,CI164,100,Aprovado
13,2016,71,Aprovado,CI059,100,Aprovado
13,2016,71,Aprovado,CI058,100,Aprovado
13,2017,79,Aprovado,CI163,"86,6666666666667",Aprovado
13,2017,55,Aprovado,CI061,"96,6666666666667",Aprovado
13,2017,100,Aprovado,CI220,80,Aprovado
13,2017,71,Aprovado,CI301,90,Aprovado
13,2017,43,R-nota,CI165,"96,6666666666667",Reprovado
13,2017,92,Aprovado,CI221,"93,3333333333333",Aprovado
13,2017,46,R-nota,CI209,100,Reprovado
13,2017,45,R-nota,CI218,90,Reprovado
13,2017,70,Aprovado,CI302,100,Aprovado
13,2018,73,Aprovado,CI211,100,Aprovado
13,2018,75,Aprovado,CI209,"93,3333333333333",Aprovado
13,2018,76,Aprovado,SA214,"96,6666666666667",Aprovado
13,2018,83,Aprovado,CI316,"96,6666666666667",Aprovado
13,2018,86,Aprovado,CI320,100,Aprovado
13,2018,100,Aprovado,CI082,100,Aprovado
13,2018,95,Aprovado,CI204,"93,3333333333333",Aprovado
13,2018,78,Aprovado,CI165,100,Aprovado
13,2018,70,Aprovado,CI218,"96,6666666666667",Aprovado
13,2018,100,Aprovado,CI309,90,Aprovado
13,2018,45,R-nota,CI083,100,Reprovado
13,2019,9999,Horas,AAC034,100,Horas
13,2019,0,Reprovado por Frequencia,CI083,50,Repr. Freq
13,2019,0,Reprovado por Frequencia,CI083,50,Repr. Freq
13,2020,9999,Matrícula,CI1083,100,Matricula
14,2014,81,Aprovado,CI055,"93,3333333333333",Aprovado
14,2014,73,Aprovado,CM201,"96,6666666666667",Aprovado
14,2014,82,Aprovado,CI068,"96,6666666666667",Aprovado
14,2014,31,R-nota,CM045,100,Reprovado
14,2014,64,Aprovado,CM046,"93,3333333333333",Aprovado
14,2014,90,Aprovado,CI056,"93,3333333333333",Aprovado
14,2014,51,Aprovado,CM202,"76,6666666666667",Aprovado
14,2014,90,Aprovado,CI166,"93,3333333333333",Aprovado
14,2014,80,Aprovado,CI067,95,Aprovado
14,2014,88,Aprovado,CI210,90,Aprovado
14,2015,72,Aprovado,CI057,"86,6666666666667",Aprovado
14,2015,34,R-nota,CI237,"81,6666666666667",Reprovado
14,2015,39,R-nota,CI212,100,Reprovado
14,2015,38,R-nota,CI064,100,Reprovado
14,2015,50,Aprovado,CI237,100,Aprovado
14,2015,73,Aprovado,CI212,100,Aprovado
14,2015,69,Aprovado,CI064,100,Aprovado
14,2016,87,Aprovado,CI162,"83,3333333333333",Aprovado
14,2016,71,Aprovado,CM045,80,Aprovado
14,2016,43,R-nota,CI215,"76,6666666666667",Reprovado
14,2016,84,Aprovado,CI062,"83,3333333333333",Aprovado
14,2016,37,R-nota,CM005,90,Reprovado
14,2016,9999,Cancelado,CI065,100,Cancelado
14,2016,100,Aprovado,CI235,100,Aprovado
14,2016,66,Aprovado,CI164,"96,6666666666667",Aprovado
14,2016,53,Aprovado,CI059,"96,6666666666667",Aprovado
14,2016,59,Aprovado,CI058,100,Aprovado
14,2017,72,Aprovado,CM005,80,Aprovado
14,2017,25,Reprovado por Frequencia,CI065,"63,3333333333333",Repr. Freq
14,2017,75,Aprovado,CI163,"76,6666666666667",Aprovado
14,2017,62,Aprovado,CI061,"86,6666666666667",Aprovado
14,2017,73,Aprovado,CI301,"83,3333333333333",Aprovado
14,2017,60,Aprovado,CI165,90,Aprovado
14,2017,90,Aprovado,CI221,"83,3333333333333",Aprovado
14,2017,44,R-nota,CI209,"86,6666666666667",Reprovado
14,2017,61,Aprovado,CI218,"83,3333333333333",Aprovado
14,2017,21,R-nota,CI215,80,Reprovado
14,2017,77,Aprovado,CI302,100,Aprovado
14,2018,66,Aprovado,CI211,100,Aprovado
14,2018,85,Aprovado,CI209,90,Aprovado
14,2018,88,Aprovado,SA214,"83,3333333333333",Aprovado
14,2018,90,Aprovado,CI316,"83,3333333333333",Aprovado
14,2018,79,Aprovado,CI320,100,Aprovado
14,2018,100,Aprovado,CI082,100,Aprovado
14,2018,95,Aprovado,CI204,"93,3333333333333",Aprovado
14,2018,54,Aprovado,CE003,80,Aprovado
14,2018,25,R-nota,CI215,100,Reprovado
14,2018,91,Aprovado,CI220,"93,3333333333333",Aprovado
14,2018,93,Aprovado,CI306,100,Aprovado
14,2018,45,R-nota,CI083,100,Reprovado
14,2019,80,Aprovado,CI065,75,Aprovado
14,2019,9999,Horas,AAC034,100,Horas
14,2019,75,Aprovado,CI215,"76,6666666666667",Aprovado
14,2019,0,Reprovado por Frequencia,CI083,50,Repr. Freq
14,2019,0,Reprovado por Frequencia,CI083,50,Repr. Freq
14,2020,9999,Matrícula,CI1083,100,Matricula
15,2014,70,Aprovado,CI055,"93,3333333333333",Aprovado
15,2014,76,Aprovado,CM201,"93,3333333333333",Aprovado
15,2014,23,R-nota,CI068,100,Reprovado
15,2014,34,R-nota,CM045,"96,6666666666667",Reprovado
15,2014,27,R-nota,CM046,"83,3333333333333",Reprovado
15,2014,60,Aprovado,CI056,90,Aprovado
15,2014,76,Aprovado,CM202,"76,6666666666667",Aprovado
15,2014,70,Aprovado,CI068,90,Aprovado
15,2014,7,Reprov Conhecimento,CM045,100,Rep Conhec
15,2014,85,Aprovado,CI166,90,Aprovado
15,2014,9999,Cancelado,CI067,100,Cancelado
15,2015,52,Aprovado,CI057,75,Aprovado
15,2015,57,Aprovado,CM045,"83,3333333333333",Aprovado
15,2015,58,Aprovado,CM046,80,Aprovado
15,2015,75,Aprovado,CI067,"83,3333333333333",Aprovado
15,2015,5,Reprovado por Frequencia,CI064,"73,3333333333333",Repr. Freq
15,2015,89,Aprovado,CM005,100,Aprovado
15,2015,15,R-nota,CI237,100,Reprovado
15,2015,32,R-nota,CI210,"86,6666666666667",Reprovado
15,2015,78,Aprovado,CI064,100,Aprovado
15,2016,43,R-nota,CI221,"86,6666666666667",Reprovado
15,2016,30,R-nota,CI209,100,Reprovado
15,2016,31,R-nota,CI210,"76,6666666666667",Reprovado
15,2016,83,Aprovado,CI062,"83,3333333333333",Aprovado
15,2016,73,Aprovado,CI162,100,Aprovado
15,2016,9999,Cancelado,CI237,100,Cancelado
15,2016,50,Aprovado,CI210,"93,3333333333333",Aprovado
15,2017,88,Aprovado,CI204,90,Aprovado
15,2017,44,R-nota,CE003,"96,6666666666667",Reprovado
15,2017,38,Reprovado por Frequencia,CI237,"71,6666666666667",Repr. Freq
15,2017,90,Aprovado,CI212,90,Aprovado
15,2017,71,Aprovado,CI163,"76,6666666666667",Aprovado
15,2017,1,Reprovado por Frequencia,CI164,50,Repr. Freq
